"","count","geneset","methods"
"108",1,"GS-10-0.2-","AUCell5"
"109",1,"GS-10-0.2-","UCell5"
"110",1,"GS-10-0.2-","scPS5"
"111",1,"GS-10-0.2-","SCSE5"
"112",2,"GS-10-0.2-","AddModuleScore5"
"113",7,"GS-10-0.2-","ssGSEA6"
"114",1,"GS-10-0.2-","JASMINE6"
"115",1,"GS-10-0.2-","AUCell6"
"116",1,"GS-10-0.2-","UCell6"
"117",1,"GS-10-0.2-","scPS6"
"118",1,"GS-10-0.2-","SCSE6"
"119",1,"GS-10-0.2-","AddModuleScore6"
"120",19,"GS-10-0.2-","ssGSEA7"
"121",3,"GS-10-0.2-","JASMINE7"
"122",2,"GS-10-0.2-","AUCell7"
"123",1,"GS-10-0.2-","UCell7"
"124",1,"GS-10-0.2-","scPS7"
"125",5,"GS-10-0.2-","SCSE7"
"126",6,"GS-10-0.2-","AddModuleScore7"
"127",6,"GS-10-0.2-","ssGSEA8"
"128",1,"GS-10-0.2-","JASMINE8"
"129",1,"GS-10-0.2-","AUCell8"
"130",2,"GS-10-0.2-","UCell8"
"131",1,"GS-10-0.2-","scPS8"
"132",2,"GS-10-0.2-","SCSE8"
"133",1,"GS-10-0.2-","AddModuleScore8"
"134",5,"GS-10-0.2-","ssGSEA9"
"135",0,"GS-10-0.2-","JASMINE9"
"136",0,"GS-10-0.2-","AUCell9"
"137",0,"GS-10-0.2-","UCell9"
"138",0,"GS-10-0.2-","scPS9"
"139",0,"GS-10-0.2-","SCSE9"
"140",0,"GS-10-0.2-","AddModuleScore9"
"141",2,"GS-10-0.5-","ssGSEA"
"142",0,"GS-10-0.5-","JASMINE"
"143",0,"GS-10-0.5-","AUCell"
"144",0,"GS-10-0.5-","UCell"
"145",0,"GS-10-0.5-","scPS"
"146",0,"GS-10-0.5-","SCSE"
"147",1,"GS-10-0.5-","AddModuleScore"
"148",3,"GS-10-0.5-","ssGSEA1"
"149",0,"GS-10-0.5-","JASMINE1"
"150",0,"GS-10-0.5-","AUCell1"
"151",0,"GS-10-0.5-","UCell1"
"152",0,"GS-10-0.5-","scPS1"
"153",0,"GS-10-0.5-","SCSE1"
"154",1,"GS-10-0.5-","AddModuleScore1"
"155",2,"GS-10-0.5-","ssGSEA2"
"156",0,"GS-10-0.5-","JASMINE2"
"157",0,"GS-10-0.5-","AUCell2"
"158",0,"GS-10-0.5-","UCell2"
"159",0,"GS-10-0.5-","scPS2"
"160",0,"GS-10-0.5-","SCSE2"
"161",0,"GS-10-0.5-","AddModuleScore2"
"162",8,"GS-10-0.5-","ssGSEA3"
"163",2,"GS-10-0.5-","JASMINE3"
"164",0,"GS-10-0.5-","AUCell3"
"165",0,"GS-10-0.5-","UCell3"
"166",0,"GS-10-0.5-","scPS3"
"167",0,"GS-10-0.5-","SCSE3"
"168",1,"GS-10-0.5-","AddModuleScore3"
"169",6,"GS-10-0.5-","ssGSEA4"
"170",1,"GS-10-0.5-","JASMINE4"
"171",0,"GS-10-0.5-","AUCell4"
"172",0,"GS-10-0.5-","UCell4"
"173",0,"GS-10-0.5-","scPS4"
"174",0,"GS-10-0.5-","SCSE4"
"175",1,"GS-10-0.5-","AddModuleScore4"
"176",7,"GS-10-0.5-","ssGSEA5"
"177",5,"GS-10-0.5-","JASMINE5"
"178",4,"GS-10-0.5-","AUCell5"
"179",4,"GS-10-0.5-","UCell5"
"180",4,"GS-10-0.5-","scPS5"
"181",4,"GS-10-0.5-","SCSE5"
"182",5,"GS-10-0.5-","AddModuleScore5"
"183",7,"GS-10-0.5-","ssGSEA6"
"184",1,"GS-10-0.5-","JASMINE6"
"185",0,"GS-10-0.5-","AUCell6"
"186",0,"GS-10-0.5-","UCell6"
"187",0,"GS-10-0.5-","scPS6"
"188",1,"GS-10-0.5-","SCSE6"
"189",0,"GS-10-0.5-","AddModuleScore6"
"190",16,"GS-10-0.5-","ssGSEA7"
"191",2,"GS-10-0.5-","JASMINE7"
"192",1,"GS-10-0.5-","AUCell7"
"193",0,"GS-10-0.5-","UCell7"
"194",0,"GS-10-0.5-","scPS7"
"195",4,"GS-10-0.5-","SCSE7"
"196",7,"GS-10-0.5-","AddModuleScore7"
"197",7,"GS-10-0.5-","ssGSEA8"
"198",1,"GS-10-0.5-","JASMINE8"
"199",1,"GS-10-0.5-","AUCell8"
"200",1,"GS-10-0.5-","UCell8"
"201",1,"GS-10-0.5-","scPS8"
"202",1,"GS-10-0.5-","SCSE8"
"203",1,"GS-10-0.5-","AddModuleScore8"
"204",5,"GS-10-0.5-","ssGSEA9"
"205",0,"GS-10-0.5-","JASMINE9"
"206",0,"GS-10-0.5-","AUCell9"
"207",0,"GS-10-0.5-","UCell9"
"208",1,"GS-10-0.5-","scPS9"
"209",1,"GS-10-0.5-","SCSE9"
"210",2,"GS-10-0.5-","AddModuleScore9"
"211",1,"GS-10-0.8-","ssGSEA"
"212",3,"GS-10-0.8-","JASMINE"
"213",1,"GS-10-0.8-","AUCell"
"214",2,"GS-10-0.8-","UCell"
"215",2,"GS-10-0.8-","scPS"
"216",3,"GS-10-0.8-","SCSE"
"217",2,"GS-10-0.8-","AddModuleScore"
"218",4,"GS-10-0.8-","ssGSEA1"
"219",2,"GS-10-0.8-","JASMINE1"
"220",2,"GS-10-0.8-","AUCell1"
"221",2,"GS-10-0.8-","UCell1"
"222",2,"GS-10-0.8-","scPS1"
"223",2,"GS-10-0.8-","SCSE1"
"224",2,"GS-10-0.8-","AddModuleScore1"
"225",2,"GS-10-0.8-","ssGSEA2"
"226",0,"GS-10-0.8-","JASMINE2"
"227",0,"GS-10-0.8-","AUCell2"
"228",0,"GS-10-0.8-","UCell2"
"229",0,"GS-10-0.8-","scPS2"
"230",0,"GS-10-0.8-","SCSE2"
"231",0,"GS-10-0.8-","AddModuleScore2"
"232",5,"GS-10-0.8-","ssGSEA3"
"233",6,"GS-10-0.8-","JASMINE3"
"234",1,"GS-10-0.8-","AUCell3"
"235",3,"GS-10-0.8-","UCell3"
"236",4,"GS-10-0.8-","scPS3"
"237",2,"GS-10-0.8-","SCSE3"
"238",3,"GS-10-0.8-","AddModuleScore3"
"239",6,"GS-10-0.8-","ssGSEA4"
"240",2,"GS-10-0.8-","JASMINE4"
"241",3,"GS-10-0.8-","AUCell4"
"242",1,"GS-10-0.8-","UCell4"
"243",2,"GS-10-0.8-","scPS4"
"244",3,"GS-10-0.8-","SCSE4"
"245",3,"GS-10-0.8-","AddModuleScore4"
"246",9,"GS-10-0.8-","ssGSEA5"
"247",4,"GS-10-0.8-","JASMINE5"
"248",6,"GS-10-0.8-","AUCell5"
"249",3,"GS-10-0.8-","UCell5"
"250",3,"GS-10-0.8-","scPS5"
"251",3,"GS-10-0.8-","SCSE5"
"252",6,"GS-10-0.8-","AddModuleScore5"
"253",7,"GS-10-0.8-","ssGSEA6"
"254",0,"GS-10-0.8-","JASMINE6"
"255",0,"GS-10-0.8-","AUCell6"
"256",0,"GS-10-0.8-","UCell6"
"257",0,"GS-10-0.8-","scPS6"
"258",0,"GS-10-0.8-","SCSE6"
"259",1,"GS-10-0.8-","AddModuleScore6"
"260",13,"GS-10-0.8-","ssGSEA7"
"261",2,"GS-10-0.8-","JASMINE7"
"262",2,"GS-10-0.8-","AUCell7"
"263",1,"GS-10-0.8-","UCell7"
"264",2,"GS-10-0.8-","scPS7"
"265",3,"GS-10-0.8-","SCSE7"
"266",6,"GS-10-0.8-","AddModuleScore7"
"267",3,"GS-10-0.8-","ssGSEA8"
"268",1,"GS-10-0.8-","JASMINE8"
"269",1,"GS-10-0.8-","AUCell8"
"270",0,"GS-10-0.8-","UCell8"
"271",1,"GS-10-0.8-","scPS8"
"272",2,"GS-10-0.8-","SCSE8"
"273",1,"GS-10-0.8-","AddModuleScore8"
"274",5,"GS-10-0.8-","ssGSEA9"
"275",0,"GS-10-0.8-","JASMINE9"
"276",0,"GS-10-0.8-","AUCell9"
"277",1,"GS-10-0.8-","UCell9"
"278",1,"GS-10-0.8-","scPS9"
"279",0,"GS-10-0.8-","SCSE9"
"280",0,"GS-10-0.8-","AddModuleScore9"
"281",8,"GS-10-1-","ssGSEA"
"282",2,"GS-10-1-","JASMINE"
"283",2,"GS-10-1-","AUCell"
"284",1,"GS-10-1-","UCell"
"285",1,"GS-10-1-","scPS"
"286",2,"GS-10-1-","SCSE"
"287",2,"GS-10-1-","AddModuleScore"
"288",8,"GS-10-1-","ssGSEA1"
"289",4,"GS-10-1-","JASMINE1"
"290",3,"GS-10-1-","AUCell1"
"291",4,"GS-10-1-","UCell1"
"292",4,"GS-10-1-","scPS1"
"293",4,"GS-10-1-","SCSE1"
"294",3,"GS-10-1-","AddModuleScore1"
"295",4,"GS-10-1-","ssGSEA2"
"296",0,"GS-10-1-","JASMINE2"
"297",0,"GS-10-1-","AUCell2"
"298",0,"GS-10-1-","UCell2"
"299",0,"GS-10-1-","scPS2"
"300",0,"GS-10-1-","SCSE2"
"301",0,"GS-10-1-","AddModuleScore2"
"302",9,"GS-10-1-","ssGSEA3"
"303",2,"GS-10-1-","JASMINE3"
"304",1,"GS-10-1-","AUCell3"
"305",2,"GS-10-1-","UCell3"
"306",2,"GS-10-1-","scPS3"
"307",2,"GS-10-1-","SCSE3"
"308",1,"GS-10-1-","AddModuleScore3"
"309",6,"GS-10-1-","ssGSEA4"
"310",3,"GS-10-1-","JASMINE4"
"311",3,"GS-10-1-","AUCell4"
"312",2,"GS-10-1-","UCell4"
"313",3,"GS-10-1-","scPS4"
"314",4,"GS-10-1-","SCSE4"
"315",3,"GS-10-1-","AddModuleScore4"
"316",5,"GS-10-1-","ssGSEA5"
"317",3,"GS-10-1-","JASMINE5"
"318",2,"GS-10-1-","AUCell5"
"319",1,"GS-10-1-","UCell5"
"320",3,"GS-10-1-","scPS5"
"321",4,"GS-10-1-","SCSE5"
"322",3,"GS-10-1-","AddModuleScore5"
"323",3,"GS-10-1-","ssGSEA6"
"324",1,"GS-10-1-","JASMINE6"
"325",1,"GS-10-1-","AUCell6"
"326",1,"GS-10-1-","UCell6"
"327",1,"GS-10-1-","scPS6"
"328",1,"GS-10-1-","SCSE6"
"329",1,"GS-10-1-","AddModuleScore6"
"330",19,"GS-10-1-","ssGSEA7"
"331",5,"GS-10-1-","JASMINE7"
"332",2,"GS-10-1-","AUCell7"
"333",3,"GS-10-1-","UCell7"
"334",3,"GS-10-1-","scPS7"
"335",6,"GS-10-1-","SCSE7"
"336",7,"GS-10-1-","AddModuleScore7"
"337",4,"GS-10-1-","ssGSEA8"
"338",0,"GS-10-1-","JASMINE8"
"339",0,"GS-10-1-","AUCell8"
"340",0,"GS-10-1-","UCell8"
"341",0,"GS-10-1-","scPS8"
"342",0,"GS-10-1-","SCSE8"
"343",1,"GS-10-1-","AddModuleScore8"
"344",10,"GS-10-1-","ssGSEA9"
"345",0,"GS-10-1-","JASMINE9"
"346",0,"GS-10-1-","AUCell9"
"347",0,"GS-10-1-","UCell9"
"348",1,"GS-10-1-","scPS9"
"349",0,"GS-10-1-","SCSE9"
"350",0,"GS-10-1-","AddModuleScore9"
"351",1,"GS-20-0-","ssGSEA"
"352",0,"GS-20-0-","JASMINE"
"353",0,"GS-20-0-","AUCell"
"354",0,"GS-20-0-","UCell"
"355",0,"GS-20-0-","scPS"
"356",0,"GS-20-0-","SCSE"
"357",0,"GS-20-0-","AddModuleScore"
"358",2,"GS-20-0-","ssGSEA1"
"359",0,"GS-20-0-","JASMINE1"
"360",1,"GS-20-0-","AUCell1"
"361",0,"GS-20-0-","UCell1"
"362",0,"GS-20-0-","scPS1"
"363",0,"GS-20-0-","SCSE1"
"364",1,"GS-20-0-","AddModuleScore1"
"365",1,"GS-20-0-","ssGSEA2"
"366",0,"GS-20-0-","JASMINE2"
"367",0,"GS-20-0-","AUCell2"
"368",0,"GS-20-0-","UCell2"
"369",0,"GS-20-0-","scPS2"
"370",0,"GS-20-0-","SCSE2"
"371",0,"GS-20-0-","AddModuleScore2"
"372",3,"GS-20-0-","ssGSEA3"
"373",3,"GS-20-0-","JASMINE3"
"374",0,"GS-20-0-","AUCell3"
"375",1,"GS-20-0-","UCell3"
"376",1,"GS-20-0-","scPS3"
"377",2,"GS-20-0-","SCSE3"
"378",0,"GS-20-0-","AddModuleScore3"
"379",9,"GS-20-0-","ssGSEA4"
"380",0,"GS-20-0-","JASMINE4"
"381",1,"GS-20-0-","AUCell4"
"382",0,"GS-20-0-","UCell4"
"383",0,"GS-20-0-","scPS4"
"384",1,"GS-20-0-","SCSE4"
"385",2,"GS-20-0-","AddModuleScore4"
"386",3,"GS-20-0-","ssGSEA5"
"387",1,"GS-20-0-","JASMINE5"
"388",2,"GS-20-0-","AUCell5"
"389",0,"GS-20-0-","UCell5"
"390",0,"GS-20-0-","scPS5"
"391",0,"GS-20-0-","SCSE5"
"392",1,"GS-20-0-","AddModuleScore5"
"393",3,"GS-20-0-","ssGSEA6"
"394",0,"GS-20-0-","JASMINE6"
"395",1,"GS-20-0-","AUCell6"
"396",0,"GS-20-0-","UCell6"
"397",0,"GS-20-0-","scPS6"
"398",1,"GS-20-0-","SCSE6"
"399",1,"GS-20-0-","AddModuleScore6"
"400",4,"GS-20-0-","ssGSEA7"
"401",1,"GS-20-0-","JASMINE7"
"402",0,"GS-20-0-","AUCell7"
"403",0,"GS-20-0-","UCell7"
"404",0,"GS-20-0-","scPS7"
"405",2,"GS-20-0-","SCSE7"
"406",1,"GS-20-0-","AddModuleScore7"
"407",1,"GS-20-0-","ssGSEA8"
"408",0,"GS-20-0-","JASMINE8"
"409",0,"GS-20-0-","AUCell8"
"410",0,"GS-20-0-","UCell8"
"411",0,"GS-20-0-","scPS8"
"412",0,"GS-20-0-","SCSE8"
"413",0,"GS-20-0-","AddModuleScore8"
"414",0,"GS-20-0-","ssGSEA9"
"415",0,"GS-20-0-","JASMINE9"
"416",0,"GS-20-0-","AUCell9"
"417",0,"GS-20-0-","UCell9"
"418",0,"GS-20-0-","scPS9"
"419",0,"GS-20-0-","SCSE9"
"420",0,"GS-20-0-","AddModuleScore9"
"421",2,"GS-20-0.2-","ssGSEA"
"422",1,"GS-20-0.2-","JASMINE"
"423",0,"GS-20-0.2-","AUCell"
"424",1,"GS-20-0.2-","UCell"
"425",1,"GS-20-0.2-","scPS"
"426",1,"GS-20-0.2-","SCSE"
"427",1,"GS-20-0.2-","AddModuleScore"
"428",4,"GS-20-0.2-","ssGSEA1"
"429",0,"GS-20-0.2-","JASMINE1"
"430",0,"GS-20-0.2-","AUCell1"
"431",0,"GS-20-0.2-","UCell1"
"432",0,"GS-20-0.2-","scPS1"
"433",0,"GS-20-0.2-","SCSE1"
"434",0,"GS-20-0.2-","AddModuleScore1"
"435",0,"GS-20-0.2-","ssGSEA2"
"436",0,"GS-20-0.2-","JASMINE2"
"437",0,"GS-20-0.2-","AUCell2"
"438",0,"GS-20-0.2-","UCell2"
"439",0,"GS-20-0.2-","scPS2"
"440",0,"GS-20-0.2-","SCSE2"
"441",0,"GS-20-0.2-","AddModuleScore2"
"442",0,"GS-20-0.2-","ssGSEA3"
"443",3,"GS-20-0.2-","JASMINE3"
"444",0,"GS-20-0.2-","AUCell3"
"445",0,"GS-20-0.2-","UCell3"
"446",0,"GS-20-0.2-","scPS3"
"447",1,"GS-20-0.2-","SCSE3"
"448",1,"GS-20-0.2-","AddModuleScore3"
"449",5,"GS-20-0.2-","ssGSEA4"
"450",1,"GS-20-0.2-","JASMINE4"
"451",1,"GS-20-0.2-","AUCell4"
"452",1,"GS-20-0.2-","UCell4"
"453",1,"GS-20-0.2-","scPS4"
"454",2,"GS-20-0.2-","SCSE4"
"455",2,"GS-20-0.2-","AddModuleScore4"
"456",1,"GS-20-0.2-","ssGSEA5"
"457",0,"GS-20-0.2-","JASMINE5"
"458",2,"GS-20-0.2-","AUCell5"
"459",0,"GS-20-0.2-","UCell5"
"460",0,"GS-20-0.2-","scPS5"
"461",0,"GS-20-0.2-","SCSE5"
"462",1,"GS-20-0.2-","AddModuleScore5"
"463",1,"GS-20-0.2-","ssGSEA6"
"464",1,"GS-20-0.2-","JASMINE6"
"465",1,"GS-20-0.2-","AUCell6"
"466",1,"GS-20-0.2-","UCell6"
"467",1,"GS-20-0.2-","scPS6"
"468",1,"GS-20-0.2-","SCSE6"
"469",1,"GS-20-0.2-","AddModuleScore6"
"470",6,"GS-20-0.2-","ssGSEA7"
"471",1,"GS-20-0.2-","JASMINE7"
"472",0,"GS-20-0.2-","AUCell7"
"473",0,"GS-20-0.2-","UCell7"
"474",0,"GS-20-0.2-","scPS7"
"475",2,"GS-20-0.2-","SCSE7"
"476",4,"GS-20-0.2-","AddModuleScore7"
"477",1,"GS-20-0.2-","ssGSEA8"
"478",0,"GS-20-0.2-","JASMINE8"
"479",0,"GS-20-0.2-","AUCell8"
"480",0,"GS-20-0.2-","UCell8"
"481",0,"GS-20-0.2-","scPS8"
"482",0,"GS-20-0.2-","SCSE8"
"483",0,"GS-20-0.2-","AddModuleScore8"
"484",3,"GS-20-0.2-","ssGSEA9"
"485",1,"GS-20-0.2-","JASMINE9"
"486",0,"GS-20-0.2-","AUCell9"
"487",0,"GS-20-0.2-","UCell9"
"488",0,"GS-20-0.2-","scPS9"
"489",0,"GS-20-0.2-","SCSE9"
"490",0,"GS-20-0.2-","AddModuleScore9"
"491",4,"GS-20-0.5-","ssGSEA"
"492",2,"GS-20-0.5-","JASMINE"
"493",2,"GS-20-0.5-","AUCell"
"494",2,"GS-20-0.5-","UCell"
"495",2,"GS-20-0.5-","scPS"
"496",2,"GS-20-0.5-","SCSE"
"497",2,"GS-20-0.5-","AddModuleScore"
"498",1,"GS-20-0.5-","ssGSEA1"
"499",0,"GS-20-0.5-","JASMINE1"
"500",1,"GS-20-0.5-","AUCell1"
"501",0,"GS-20-0.5-","UCell1"
"502",0,"GS-20-0.5-","scPS1"
"503",0,"GS-20-0.5-","SCSE1"
"504",0,"GS-20-0.5-","AddModuleScore1"
"505",4,"GS-20-0.5-","ssGSEA2"
"506",2,"GS-20-0.5-","JASMINE2"
"507",2,"GS-20-0.5-","AUCell2"
"508",2,"GS-20-0.5-","UCell2"
"509",2,"GS-20-0.5-","scPS2"
"510",2,"GS-20-0.5-","SCSE2"
"511",2,"GS-20-0.5-","AddModuleScore2"
"512",2,"GS-20-0.5-","ssGSEA3"
"513",6,"GS-20-0.5-","JASMINE3"
"514",1,"GS-20-0.5-","AUCell3"
"515",2,"GS-20-0.5-","UCell3"
"516",3,"GS-20-0.5-","scPS3"
"517",2,"GS-20-0.5-","SCSE3"
"518",1,"GS-20-0.5-","AddModuleScore3"
"519",2,"GS-20-0.5-","ssGSEA4"
"520",1,"GS-20-0.5-","JASMINE4"
"521",2,"GS-20-0.5-","AUCell4"
"522",1,"GS-20-0.5-","UCell4"
"523",1,"GS-20-0.5-","scPS4"
"524",2,"GS-20-0.5-","SCSE4"
"525",2,"GS-20-0.5-","AddModuleScore4"
"526",3,"GS-20-0.5-","ssGSEA5"
"527",1,"GS-20-0.5-","JASMINE5"
"528",1,"GS-20-0.5-","AUCell5"
"529",1,"GS-20-0.5-","UCell5"
"530",1,"GS-20-0.5-","scPS5"
"531",1,"GS-20-0.5-","SCSE5"
"532",3,"GS-20-0.5-","AddModuleScore5"
"533",9,"GS-20-0.5-","ssGSEA6"
"534",3,"GS-20-0.5-","JASMINE6"
"535",3,"GS-20-0.5-","AUCell6"
"536",3,"GS-20-0.5-","UCell6"
"537",3,"GS-20-0.5-","scPS6"
"538",3,"GS-20-0.5-","SCSE6"
"539",3,"GS-20-0.5-","AddModuleScore6"
"540",9,"GS-20-0.5-","ssGSEA7"
"541",3,"GS-20-0.5-","JASMINE7"
"542",1,"GS-20-0.5-","AUCell7"
"543",2,"GS-20-0.5-","UCell7"
"544",2,"GS-20-0.5-","scPS7"
"545",7,"GS-20-0.5-","SCSE7"
"546",6,"GS-20-0.5-","AddModuleScore7"
"547",2,"GS-20-0.5-","ssGSEA8"
"548",0,"GS-20-0.5-","JASMINE8"
"549",0,"GS-20-0.5-","AUCell8"
"550",0,"GS-20-0.5-","UCell8"
"551",0,"GS-20-0.5-","scPS8"
"552",0,"GS-20-0.5-","SCSE8"
"553",0,"GS-20-0.5-","AddModuleScore8"
"554",1,"GS-20-0.5-","ssGSEA9"
"555",2,"GS-20-0.5-","JASMINE9"
"556",0,"GS-20-0.5-","AUCell9"
"557",1,"GS-20-0.5-","UCell9"
"558",3,"GS-20-0.5-","scPS9"
"559",1,"GS-20-0.5-","SCSE9"
"560",0,"GS-20-0.5-","AddModuleScore9"
"561",3,"GS-20-0.8-","ssGSEA"
"562",0,"GS-20-0.8-","JASMINE"
"563",0,"GS-20-0.8-","AUCell"
"564",1,"GS-20-0.8-","UCell"
"565",2,"GS-20-0.8-","scPS"
"566",1,"GS-20-0.8-","SCSE"
"567",1,"GS-20-0.8-","AddModuleScore"
"568",2,"GS-20-0.8-","ssGSEA1"
"569",2,"GS-20-0.8-","JASMINE1"
"570",2,"GS-20-0.8-","AUCell1"
"571",2,"GS-20-0.8-","UCell1"
"572",2,"GS-20-0.8-","scPS1"
"573",2,"GS-20-0.8-","SCSE1"
"574",2,"GS-20-0.8-","AddModuleScore1"
"575",3,"GS-20-0.8-","ssGSEA2"
"576",2,"GS-20-0.8-","JASMINE2"
"577",2,"GS-20-0.8-","AUCell2"
"578",2,"GS-20-0.8-","UCell2"
"579",2,"GS-20-0.8-","scPS2"
"580",2,"GS-20-0.8-","SCSE2"
"581",2,"GS-20-0.8-","AddModuleScore2"
"582",3,"GS-20-0.8-","ssGSEA3"
"583",3,"GS-20-0.8-","JASMINE3"
"584",2,"GS-20-0.8-","AUCell3"
"585",2,"GS-20-0.8-","UCell3"
"586",2,"GS-20-0.8-","scPS3"
"587",3,"GS-20-0.8-","SCSE3"
"588",3,"GS-20-0.8-","AddModuleScore3"
"589",8,"GS-20-0.8-","ssGSEA4"
"590",4,"GS-20-0.8-","JASMINE4"
"591",3,"GS-20-0.8-","AUCell4"
"592",2,"GS-20-0.8-","UCell4"
"593",3,"GS-20-0.8-","scPS4"
"594",4,"GS-20-0.8-","SCSE4"
"595",4,"GS-20-0.8-","AddModuleScore4"
"596",5,"GS-20-0.8-","ssGSEA5"
"597",4,"GS-20-0.8-","JASMINE5"
"598",3,"GS-20-0.8-","AUCell5"
"599",2,"GS-20-0.8-","UCell5"
"600",2,"GS-20-0.8-","scPS5"
"601",4,"GS-20-0.8-","SCSE5"
"602",3,"GS-20-0.8-","AddModuleScore5"
"603",1,"GS-20-0.8-","ssGSEA6"
"604",0,"GS-20-0.8-","JASMINE6"
"605",0,"GS-20-0.8-","AUCell6"
"606",0,"GS-20-0.8-","UCell6"
"607",0,"GS-20-0.8-","scPS6"
"608",1,"GS-20-0.8-","SCSE6"
"609",0,"GS-20-0.8-","AddModuleScore6"
"610",4,"GS-20-0.8-","ssGSEA7"
"611",0,"GS-20-0.8-","JASMINE7"
"612",0,"GS-20-0.8-","AUCell7"
"613",0,"GS-20-0.8-","UCell7"
