"","count","geneset","methods"
"71",0,"GS-10-0.2-","ssGSEA"
"72",100,"GS-10-0.2-","JASMINE"
"73",85,"GS-10-0.2-","AUCell"
"74",0,"GS-10-0.2-","UCell"
"75",99,"GS-10-0.2-","scPS"
"76",84,"GS-10-0.2-","SCSE"
"77",63,"GS-10-0.2-","AddModuleScore"
"78",0,"GS-10-0.2-","ssGSEA1"
"79",100,"GS-10-0.2-","JASMINE1"
"80",96,"GS-10-0.2-","AUCell1"
"81",57,"GS-10-0.2-","UCell1"
"82",100,"GS-10-0.2-","scPS1"
"83",90,"GS-10-0.2-","SCSE1"
"84",54,"GS-10-0.2-","AddModuleScore1"
"85",0,"GS-10-0.2-","ssGSEA2"
"86",100,"GS-10-0.2-","JASMINE2"
"87",95,"GS-10-0.2-","AUCell2"
"88",52,"GS-10-0.2-","UCell2"
"89",99,"GS-10-0.2-","scPS2"
"90",88,"GS-10-0.2-","SCSE2"
"91",62,"GS-10-0.2-","AddModuleScore2"
"92",0,"GS-10-0.2-","ssGSEA3"
"93",100,"GS-10-0.2-","JASMINE3"
"94",94,"GS-10-0.2-","AUCell3"
"95",37,"GS-10-0.2-","UCell3"
"96",100,"GS-10-0.2-","scPS3"
"97",81,"GS-10-0.2-","SCSE3"
"98",56,"GS-10-0.2-","AddModuleScore3"
"99",0,"GS-10-0.2-","ssGSEA4"
"100",100,"GS-10-0.2-","JASMINE4"
"101",98,"GS-10-0.2-","AUCell4"
"102",0,"GS-10-0.2-","UCell4"
"103",99,"GS-10-0.2-","scPS4"
"104",85,"GS-10-0.2-","SCSE4"
"105",47,"GS-10-0.2-","AddModuleScore4"
"106",0,"GS-10-0.2-","ssGSEA5"
"107",100,"GS-10-0.2-","JASMINE5"
"108",99,"GS-10-0.2-","AUCell5"
"109",44,"GS-10-0.2-","UCell5"
"110",100,"GS-10-0.2-","scPS5"
"111",92,"GS-10-0.2-","SCSE5"
"112",63,"GS-10-0.2-","AddModuleScore5"
"113",0,"GS-10-0.2-","ssGSEA6"
"114",99,"GS-10-0.2-","JASMINE6"
"115",95,"GS-10-0.2-","AUCell6"
"116",59,"GS-10-0.2-","UCell6"
"117",100,"GS-10-0.2-","scPS6"
"118",77,"GS-10-0.2-","SCSE6"
"119",70,"GS-10-0.2-","AddModuleScore6"
"120",0,"GS-10-0.2-","ssGSEA7"
"121",100,"GS-10-0.2-","JASMINE7"
"122",93,"GS-10-0.2-","AUCell7"
"123",46,"GS-10-0.2-","UCell7"
"124",100,"GS-10-0.2-","scPS7"
"125",88,"GS-10-0.2-","SCSE7"
"126",69,"GS-10-0.2-","AddModuleScore7"
"127",0,"GS-10-0.2-","ssGSEA8"
"128",100,"GS-10-0.2-","JASMINE8"
"129",96,"GS-10-0.2-","AUCell8"
"130",19,"GS-10-0.2-","UCell8"
"131",100,"GS-10-0.2-","scPS8"
"132",86,"GS-10-0.2-","SCSE8"
"133",57,"GS-10-0.2-","AddModuleScore8"
"134",0,"GS-10-0.2-","ssGSEA9"
"135",100,"GS-10-0.2-","JASMINE9"
"136",99,"GS-10-0.2-","AUCell9"
"137",62,"GS-10-0.2-","UCell9"
"138",100,"GS-10-0.2-","scPS9"
"139",91,"GS-10-0.2-","SCSE9"
"140",64,"GS-10-0.2-","AddModuleScore9"
"141",0,"GS-10-0.5-","ssGSEA"
"142",97,"GS-10-0.5-","JASMINE"
"143",55,"GS-10-0.5-","AUCell"
"144",0,"GS-10-0.5-","UCell"
"145",98,"GS-10-0.5-","scPS"
"146",73,"GS-10-0.5-","SCSE"
"147",62,"GS-10-0.5-","AddModuleScore"
"148",0,"GS-10-0.5-","ssGSEA1"
"149",99,"GS-10-0.5-","JASMINE1"
"150",79,"GS-10-0.5-","AUCell1"
"151",44,"GS-10-0.5-","UCell1"
"152",99,"GS-10-0.5-","scPS1"
"153",74,"GS-10-0.5-","SCSE1"
"154",59,"GS-10-0.5-","AddModuleScore1"
"155",0,"GS-10-0.5-","ssGSEA2"
"156",97,"GS-10-0.5-","JASMINE2"
"157",71,"GS-10-0.5-","AUCell2"
"158",37,"GS-10-0.5-","UCell2"
"159",92,"GS-10-0.5-","scPS2"
"160",55,"GS-10-0.5-","SCSE2"
"161",61,"GS-10-0.5-","AddModuleScore2"
"162",0,"GS-10-0.5-","ssGSEA3"
"163",97,"GS-10-0.5-","JASMINE3"
"164",78,"GS-10-0.5-","AUCell3"
"165",28,"GS-10-0.5-","UCell3"
"166",93,"GS-10-0.5-","scPS3"
"167",64,"GS-10-0.5-","SCSE3"
"168",55,"GS-10-0.5-","AddModuleScore3"
"169",0,"GS-10-0.5-","ssGSEA4"
"170",95,"GS-10-0.5-","JASMINE4"
"171",70,"GS-10-0.5-","AUCell4"
"172",0,"GS-10-0.5-","UCell4"
"173",88,"GS-10-0.5-","scPS4"
"174",65,"GS-10-0.5-","SCSE4"
"175",62,"GS-10-0.5-","AddModuleScore4"
"176",0,"GS-10-0.5-","ssGSEA5"
"177",100,"GS-10-0.5-","JASMINE5"
"178",77,"GS-10-0.5-","AUCell5"
"179",40,"GS-10-0.5-","UCell5"
"180",100,"GS-10-0.5-","scPS5"
"181",73,"GS-10-0.5-","SCSE5"
"182",59,"GS-10-0.5-","AddModuleScore5"
"183",0,"GS-10-0.5-","ssGSEA6"
"184",99,"GS-10-0.5-","JASMINE6"
"185",77,"GS-10-0.5-","AUCell6"
"186",39,"GS-10-0.5-","UCell6"
"187",96,"GS-10-0.5-","scPS6"
"188",53,"GS-10-0.5-","SCSE6"
"189",56,"GS-10-0.5-","AddModuleScore6"
"190",0,"GS-10-0.5-","ssGSEA7"
"191",99,"GS-10-0.5-","JASMINE7"
"192",73,"GS-10-0.5-","AUCell7"
"193",39,"GS-10-0.5-","UCell7"
"194",97,"GS-10-0.5-","scPS7"
"195",70,"GS-10-0.5-","SCSE7"
"196",65,"GS-10-0.5-","AddModuleScore7"
"197",0,"GS-10-0.5-","ssGSEA8"
"198",97,"GS-10-0.5-","JASMINE8"
"199",67,"GS-10-0.5-","AUCell8"
"200",12,"GS-10-0.5-","UCell8"
"201",93,"GS-10-0.5-","scPS8"
"202",66,"GS-10-0.5-","SCSE8"
"203",60,"GS-10-0.5-","AddModuleScore8"
"204",0,"GS-10-0.5-","ssGSEA9"
"205",97,"GS-10-0.5-","JASMINE9"
"206",79,"GS-10-0.5-","AUCell9"
"207",48,"GS-10-0.5-","UCell9"
"208",98,"GS-10-0.5-","scPS9"
"209",73,"GS-10-0.5-","SCSE9"
"210",60,"GS-10-0.5-","AddModuleScore9"
"211",0,"GS-10-0.8-","ssGSEA"
"212",48,"GS-10-0.8-","JASMINE"
"213",21,"GS-10-0.8-","AUCell"
"214",0,"GS-10-0.8-","UCell"
"215",72,"GS-10-0.8-","scPS"
"216",42,"GS-10-0.8-","SCSE"
"217",70,"GS-10-0.8-","AddModuleScore"
"218",0,"GS-10-0.8-","ssGSEA1"
"219",58,"GS-10-0.8-","JASMINE1"
"220",39,"GS-10-0.8-","AUCell1"
"221",22,"GS-10-0.8-","UCell1"
"222",83,"GS-10-0.8-","scPS1"
"223",41,"GS-10-0.8-","SCSE1"
"224",57,"GS-10-0.8-","AddModuleScore1"
"225",0,"GS-10-0.8-","ssGSEA2"
"226",51,"GS-10-0.8-","JASMINE2"
"227",34,"GS-10-0.8-","AUCell2"
"228",25,"GS-10-0.8-","UCell2"
"229",74,"GS-10-0.8-","scPS2"
"230",47,"GS-10-0.8-","SCSE2"
"231",70,"GS-10-0.8-","AddModuleScore2"
"232",0,"GS-10-0.8-","ssGSEA3"
"233",34,"GS-10-0.8-","JASMINE3"
"234",25,"GS-10-0.8-","AUCell3"
"235",17,"GS-10-0.8-","UCell3"
"236",68,"GS-10-0.8-","scPS3"
"237",46,"GS-10-0.8-","SCSE3"
"238",71,"GS-10-0.8-","AddModuleScore3"
"239",0,"GS-10-0.8-","ssGSEA4"
"240",39,"GS-10-0.8-","JASMINE4"
"241",23,"GS-10-0.8-","AUCell4"
"242",0,"GS-10-0.8-","UCell4"
"243",59,"GS-10-0.8-","scPS4"
"244",31,"GS-10-0.8-","SCSE4"
"245",69,"GS-10-0.8-","AddModuleScore4"
"246",0,"GS-10-0.8-","ssGSEA5"
"247",48,"GS-10-0.8-","JASMINE5"
"248",27,"GS-10-0.8-","AUCell5"
"249",18,"GS-10-0.8-","UCell5"
"250",73,"GS-10-0.8-","scPS5"
"251",41,"GS-10-0.8-","SCSE5"
"252",70,"GS-10-0.8-","AddModuleScore5"
"253",0,"GS-10-0.8-","ssGSEA6"
"254",39,"GS-10-0.8-","JASMINE6"
"255",21,"GS-10-0.8-","AUCell6"
"256",15,"GS-10-0.8-","UCell6"
"257",67,"GS-10-0.8-","scPS6"
"258",31,"GS-10-0.8-","SCSE6"
"259",65,"GS-10-0.8-","AddModuleScore6"
"260",0,"GS-10-0.8-","ssGSEA7"
"261",55,"GS-10-0.8-","JASMINE7"
"262",24,"GS-10-0.8-","AUCell7"
"263",15,"GS-10-0.8-","UCell7"
"264",85,"GS-10-0.8-","scPS7"
"265",38,"GS-10-0.8-","SCSE7"
"266",67,"GS-10-0.8-","AddModuleScore7"
"267",0,"GS-10-0.8-","ssGSEA8"
"268",43,"GS-10-0.8-","JASMINE8"
"269",22,"GS-10-0.8-","AUCell8"
"270",4,"GS-10-0.8-","UCell8"
"271",71,"GS-10-0.8-","scPS8"
"272",43,"GS-10-0.8-","SCSE8"
"273",66,"GS-10-0.8-","AddModuleScore8"
"274",0,"GS-10-0.8-","ssGSEA9"
"275",59,"GS-10-0.8-","JASMINE9"
"276",37,"GS-10-0.8-","AUCell9"
"277",25,"GS-10-0.8-","UCell9"
"278",79,"GS-10-0.8-","scPS9"
"279",40,"GS-10-0.8-","SCSE9"
"280",63,"GS-10-0.8-","AddModuleScore9"
"281",0,"GS-10-1-","ssGSEA"
"282",6,"GS-10-1-","JASMINE"
"283",1,"GS-10-1-","AUCell"
"284",0,"GS-10-1-","UCell"
"285",3,"GS-10-1-","scPS"
"286",3,"GS-10-1-","SCSE"
"287",4,"GS-10-1-","AddModuleScore"
"288",0,"GS-10-1-","ssGSEA1"
"289",11,"GS-10-1-","JASMINE1"
"290",11,"GS-10-1-","AUCell1"
"291",5,"GS-10-1-","UCell1"
"292",6,"GS-10-1-","scPS1"
"293",7,"GS-10-1-","SCSE1"
"294",4,"GS-10-1-","AddModuleScore1"
"295",0,"GS-10-1-","ssGSEA2"
"296",6,"GS-10-1-","JASMINE2"
"297",3,"GS-10-1-","AUCell2"
"298",2,"GS-10-1-","UCell2"
"299",4,"GS-10-1-","scPS2"
"300",3,"GS-10-1-","SCSE2"
"301",7,"GS-10-1-","AddModuleScore2"
"302",0,"GS-10-1-","ssGSEA3"
"303",5,"GS-10-1-","JASMINE3"
"304",8,"GS-10-1-","AUCell3"
"305",1,"GS-10-1-","UCell3"
"306",2,"GS-10-1-","scPS3"
"307",4,"GS-10-1-","SCSE3"
"308",4,"GS-10-1-","AddModuleScore3"
"309",0,"GS-10-1-","ssGSEA4"
"310",16,"GS-10-1-","JASMINE4"
"311",9,"GS-10-1-","AUCell4"
"312",0,"GS-10-1-","UCell4"
"313",6,"GS-10-1-","scPS4"
"314",9,"GS-10-1-","SCSE4"
"315",2,"GS-10-1-","AddModuleScore4"
"316",0,"GS-10-1-","ssGSEA5"
"317",7,"GS-10-1-","JASMINE5"
"318",6,"GS-10-1-","AUCell5"
"319",5,"GS-10-1-","UCell5"
"320",8,"GS-10-1-","scPS5"
"321",6,"GS-10-1-","SCSE5"
"322",8,"GS-10-1-","AddModuleScore5"
"323",0,"GS-10-1-","ssGSEA6"
"324",9,"GS-10-1-","JASMINE6"
"325",8,"GS-10-1-","AUCell6"
"326",3,"GS-10-1-","UCell6"
"327",4,"GS-10-1-","scPS6"
"328",6,"GS-10-1-","SCSE6"
"329",8,"GS-10-1-","AddModuleScore6"
"330",0,"GS-10-1-","ssGSEA7"
"331",5,"GS-10-1-","JASMINE7"
"332",4,"GS-10-1-","AUCell7"
"333",5,"GS-10-1-","UCell7"
"334",5,"GS-10-1-","scPS7"
"335",5,"GS-10-1-","SCSE7"
"336",5,"GS-10-1-","AddModuleScore7"
"337",0,"GS-10-1-","ssGSEA8"
"338",4,"GS-10-1-","JASMINE8"
"339",4,"GS-10-1-","AUCell8"
"340",2,"GS-10-1-","UCell8"
"341",3,"GS-10-1-","scPS8"
"342",2,"GS-10-1-","SCSE8"
"343",3,"GS-10-1-","AddModuleScore8"
"344",0,"GS-10-1-","ssGSEA9"
"345",2,"GS-10-1-","JASMINE9"
"346",2,"GS-10-1-","AUCell9"
"347",0,"GS-10-1-","UCell9"
"348",2,"GS-10-1-","scPS9"
"349",2,"GS-10-1-","SCSE9"
"350",2,"GS-10-1-","AddModuleScore9"
"351",0,"GS-20-0-","ssGSEA"
"352",100,"GS-20-0-","JASMINE"
"353",100,"GS-20-0-","AUCell"
"354",1,"GS-20-0-","UCell"
"355",100,"GS-20-0-","scPS"
"356",100,"GS-20-0-","SCSE"
"357",58,"GS-20-0-","AddModuleScore"
"358",0,"GS-20-0-","ssGSEA1"
"359",100,"GS-20-0-","JASMINE1"
"360",100,"GS-20-0-","AUCell1"
"361",66,"GS-20-0-","UCell1"
"362",100,"GS-20-0-","scPS1"
"363",100,"GS-20-0-","SCSE1"
"364",62,"GS-20-0-","AddModuleScore1"
"365",0,"GS-20-0-","ssGSEA2"
"366",100,"GS-20-0-","JASMINE2"
"367",100,"GS-20-0-","AUCell2"
"368",60,"GS-20-0-","UCell2"
"369",100,"GS-20-0-","scPS2"
"370",99,"GS-20-0-","SCSE2"
"371",61,"GS-20-0-","AddModuleScore2"
"372",0,"GS-20-0-","ssGSEA3"
"373",100,"GS-20-0-","JASMINE3"
"374",100,"GS-20-0-","AUCell3"
"375",50,"GS-20-0-","UCell3"
"376",100,"GS-20-0-","scPS3"
"377",97,"GS-20-0-","SCSE3"
"378",66,"GS-20-0-","AddModuleScore3"
"379",0,"GS-20-0-","ssGSEA4"
"380",100,"GS-20-0-","JASMINE4"
"381",100,"GS-20-0-","AUCell4"
"382",0,"GS-20-0-","UCell4"
"383",100,"GS-20-0-","scPS4"
"384",100,"GS-20-0-","SCSE4"
"385",66,"GS-20-0-","AddModuleScore4"
"386",0,"GS-20-0-","ssGSEA5"
"387",100,"GS-20-0-","JASMINE5"
"388",100,"GS-20-0-","AUCell5"
"389",47,"GS-20-0-","UCell5"
"390",100,"GS-20-0-","scPS5"
"391",100,"GS-20-0-","SCSE5"
"392",60,"GS-20-0-","AddModuleScore5"
"393",0,"GS-20-0-","ssGSEA6"
"394",100,"GS-20-0-","JASMINE6"
"395",100,"GS-20-0-","AUCell6"
"396",59,"GS-20-0-","UCell6"
"397",100,"GS-20-0-","scPS6"
"398",100,"GS-20-0-","SCSE6"
"399",68,"GS-20-0-","AddModuleScore6"
"400",0,"GS-20-0-","ssGSEA7"
"401",100,"GS-20-0-","JASMINE7"
"402",100,"GS-20-0-","AUCell7"
"403",48,"GS-20-0-","UCell7"
"404",100,"GS-20-0-","scPS7"
"405",99,"GS-20-0-","SCSE7"
"406",65,"GS-20-0-","AddModuleScore7"
"407",0,"GS-20-0-","ssGSEA8"
"408",100,"GS-20-0-","JASMINE8"
"409",100,"GS-20-0-","AUCell8"
"410",11,"GS-20-0-","UCell8"
"411",100,"GS-20-0-","scPS8"
"412",100,"GS-20-0-","SCSE8"
"413",64,"GS-20-0-","AddModuleScore8"
"414",0,"GS-20-0-","ssGSEA9"
"415",100,"GS-20-0-","JASMINE9"
"416",100,"GS-20-0-","AUCell9"
"417",81,"GS-20-0-","UCell9"
"418",100,"GS-20-0-","scPS9"
"419",100,"GS-20-0-","SCSE9"
"420",58,"GS-20-0-","AddModuleScore9"
"421",0,"GS-20-0.2-","ssGSEA"
"422",100,"GS-20-0.2-","JASMINE"
"423",100,"GS-20-0.2-","AUCell"
"424",0,"GS-20-0.2-","UCell"
"425",100,"GS-20-0.2-","scPS"
"426",99,"GS-20-0.2-","SCSE"
"427",79,"GS-20-0.2-","AddModuleScore"
"428",0,"GS-20-0.2-","ssGSEA1"
"429",100,"GS-20-0.2-","JASMINE1"
"430",100,"GS-20-0.2-","AUCell1"
"431",65,"GS-20-0.2-","UCell1"
"432",100,"GS-20-0.2-","scPS1"
"433",100,"GS-20-0.2-","SCSE1"
"434",81,"GS-20-0.2-","AddModuleScore1"
"435",0,"GS-20-0.2-","ssGSEA2"
"436",100,"GS-20-0.2-","JASMINE2"
"437",100,"GS-20-0.2-","AUCell2"
"438",49,"GS-20-0.2-","UCell2"
"439",100,"GS-20-0.2-","scPS2"
"440",100,"GS-20-0.2-","SCSE2"
"441",74,"GS-20-0.2-","AddModuleScore2"
"442",0,"GS-20-0.2-","ssGSEA3"
"443",100,"GS-20-0.2-","JASMINE3"
"444",100,"GS-20-0.2-","AUCell3"
"445",43,"GS-20-0.2-","UCell3"
"446",100,"GS-20-0.2-","scPS3"
"447",97,"GS-20-0.2-","SCSE3"
"448",75,"GS-20-0.2-","AddModuleScore3"
"449",0,"GS-20-0.2-","ssGSEA4"
"450",100,"GS-20-0.2-","JASMINE4"
"451",99,"GS-20-0.2-","AUCell4"
"452",0,"GS-20-0.2-","UCell4"
"453",100,"GS-20-0.2-","scPS4"
"454",98,"GS-20-0.2-","SCSE4"
"455",79,"GS-20-0.2-","AddModuleScore4"
"456",0,"GS-20-0.2-","ssGSEA5"
"457",100,"GS-20-0.2-","JASMINE5"
"458",100,"GS-20-0.2-","AUCell5"
"459",44,"GS-20-0.2-","UCell5"
"460",100,"GS-20-0.2-","scPS5"
"461",99,"GS-20-0.2-","SCSE5"
"462",80,"GS-20-0.2-","AddModuleScore5"
"463",0,"GS-20-0.2-","ssGSEA6"
"464",100,"GS-20-0.2-","JASMINE6"
"465",100,"GS-20-0.2-","AUCell6"
"466",57,"GS-20-0.2-","UCell6"
"467",100,"GS-20-0.2-","scPS6"
"468",97,"GS-20-0.2-","SCSE6"
"469",76,"GS-20-0.2-","AddModuleScore6"
"470",0,"GS-20-0.2-","ssGSEA7"
"471",100,"GS-20-0.2-","JASMINE7"
"472",100,"GS-20-0.2-","AUCell7"
"473",45,"GS-20-0.2-","UCell7"
"474",100,"GS-20-0.2-","scPS7"
"475",98,"GS-20-0.2-","SCSE7"
"476",77,"GS-20-0.2-","AddModuleScore7"
"477",0,"GS-20-0.2-","ssGSEA8"
"478",100,"GS-20-0.2-","JASMINE8"
"479",100,"GS-20-0.2-","AUCell8"
"480",8,"GS-20-0.2-","UCell8"
"481",100,"GS-20-0.2-","scPS8"
"482",98,"GS-20-0.2-","SCSE8"
"483",79,"GS-20-0.2-","AddModuleScore8"
"484",0,"GS-20-0.2-","ssGSEA9"
"485",100,"GS-20-0.2-","JASMINE9"
"486",99,"GS-20-0.2-","AUCell9"
"487",69,"GS-20-0.2-","UCell9"
"488",100,"GS-20-0.2-","scPS9"
"489",98,"GS-20-0.2-","SCSE9"
"490",82,"GS-20-0.2-","AddModuleScore9"
"491",0,"GS-20-0.5-","ssGSEA"
"492",100,"GS-20-0.5-","JASMINE"
"493",94,"GS-20-0.5-","AUCell"
"494",0,"GS-20-0.5-","UCell"
"495",100,"GS-20-0.5-","scPS"
"496",89,"GS-20-0.5-","SCSE"
"497",69,"GS-20-0.5-","AddModuleScore"
"498",0,"GS-20-0.5-","ssGSEA1"
"499",100,"GS-20-0.5-","JASMINE1"
"500",99,"GS-20-0.5-","AUCell1"
"501",47,"GS-20-0.5-","UCell1"
"502",100,"GS-20-0.5-","scPS1"
"503",88,"GS-20-0.5-","SCSE1"
"504",71,"GS-20-0.5-","AddModuleScore1"
"505",0,"GS-20-0.5-","ssGSEA2"
"506",100,"GS-20-0.5-","JASMINE2"
"507",100,"GS-20-0.5-","AUCell2"
"508",42,"GS-20-0.5-","UCell2"
"509",100,"GS-20-0.5-","scPS2"
"510",78,"GS-20-0.5-","SCSE2"
"511",67,"GS-20-0.5-","AddModuleScore2"
"512",0,"GS-20-0.5-","ssGSEA3"
"513",100,"GS-20-0.5-","JASMINE3"
"514",98,"GS-20-0.5-","AUCell3"
"515",24,"GS-20-0.5-","UCell3"
"516",100,"GS-20-0.5-","scPS3"
"517",82,"GS-20-0.5-","SCSE3"
"518",68,"GS-20-0.5-","AddModuleScore3"
"519",0,"GS-20-0.5-","ssGSEA4"
"520",100,"GS-20-0.5-","JASMINE4"
"521",96,"GS-20-0.5-","AUCell4"
"522",1,"GS-20-0.5-","UCell4"
"523",100,"GS-20-0.5-","scPS4"
"524",91,"GS-20-0.5-","SCSE4"
"525",66,"GS-20-0.5-","AddModuleScore4"
"526",0,"GS-20-0.5-","ssGSEA5"
"527",100,"GS-20-0.5-","JASMINE5"
"528",95,"GS-20-0.5-","AUCell5"
"529",36,"GS-20-0.5-","UCell5"
"530",100,"GS-20-0.5-","scPS5"
"531",96,"GS-20-0.5-","SCSE5"
"532",75,"GS-20-0.5-","AddModuleScore5"
"533",0,"GS-20-0.5-","ssGSEA6"
"534",100,"GS-20-0.5-","JASMINE6"
"535",98,"GS-20-0.5-","AUCell6"
"536",50,"GS-20-0.5-","UCell6"
"537",100,"GS-20-0.5-","scPS6"
"538",84,"GS-20-0.5-","SCSE6"
"539",66,"GS-20-0.5-","AddModuleScore6"
"540",0,"GS-20-0.5-","ssGSEA7"
"541",100,"GS-20-0.5-","JASMINE7"
"542",98,"GS-20-0.5-","AUCell7"
"543",43,"GS-20-0.5-","UCell7"
"544",100,"GS-20-0.5-","scPS7"
"545",94,"GS-20-0.5-","SCSE7"
"546",70,"GS-20-0.5-","AddModuleScore7"
"547",0,"GS-20-0.5-","ssGSEA8"
"548",100,"GS-20-0.5-","JASMINE8"
"549",98,"GS-20-0.5-","AUCell8"
"550",12,"GS-20-0.5-","UCell8"
"551",100,"GS-20-0.5-","scPS8"
"552",90,"GS-20-0.5-","SCSE8"
"553",72,"GS-20-0.5-","AddModuleScore8"
"554",0,"GS-20-0.5-","ssGSEA9"
"555",100,"GS-20-0.5-","JASMINE9"
"556",99,"GS-20-0.5-","AUCell9"
"557",58,"GS-20-0.5-","UCell9"
"558",100,"GS-20-0.5-","scPS9"
"559",92,"GS-20-0.5-","SCSE9"
"560",80,"GS-20-0.5-","AddModuleScore9"
"561",0,"GS-20-0.8-","ssGSEA"
"562",86,"GS-20-0.8-","JASMINE"
"563",39,"GS-20-0.8-","AUCell"
"564",0,"GS-20-0.8-","UCell"
"565",86,"GS-20-0.8-","scPS"
"566",41,"GS-20-0.8-","SCSE"
"567",57,"GS-20-0.8-","AddModuleScore"
"568",0,"GS-20-0.8-","ssGSEA1"
"569",90,"GS-20-0.8-","JASMINE1"
"570",53,"GS-20-0.8-","AUCell1"
"571",29,"GS-20-0.8-","UCell1"
"572",98,"GS-20-0.8-","scPS1"
"573",54,"GS-20-0.8-","SCSE1"
"574",51,"GS-20-0.8-","AddModuleScore1"
"575",0,"GS-20-0.8-","ssGSEA2"
"576",84,"GS-20-0.8-","JASMINE2"
"577",46,"GS-20-0.8-","AUCell2"
"578",21,"GS-20-0.8-","UCell2"
"579",88,"GS-20-0.8-","scPS2"
"580",47,"GS-20-0.8-","SCSE2"
"581",51,"GS-20-0.8-","AddModuleScore2"
"582",0,"GS-20-0.8-","ssGSEA3"
"583",76,"GS-20-0.8-","JASMINE3"
"584",52,"GS-20-0.8-","AUCell3"
"585",13,"GS-20-0.8-","UCell3"
"586",86,"GS-20-0.8-","scPS3"
"587",46,"GS-20-0.8-","SCSE3"
"588",59,"GS-20-0.8-","AddModuleScore3"
"589",0,"GS-20-0.8-","ssGSEA4"
"590",78,"GS-20-0.8-","JASMINE4"
"591",45,"GS-20-0.8-","AUCell4"
"592",0,"GS-20-0.8-","UCell4"
"593",88,"GS-20-0.8-","scPS4"
"594",48,"GS-20-0.8-","SCSE4"
"595",47,"GS-20-0.8-","AddModuleScore4"
"596",0,"GS-20-0.8-","ssGSEA5"
"597",96,"GS-20-0.8-","JASMINE5"
"598",54,"GS-20-0.8-","AUCell5"
"599",21,"GS-20-0.8-","UCell5"
"600",94,"GS-20-0.8-","scPS5"
"601",49,"GS-20-0.8-","SCSE5"
"602",50,"GS-20-0.8-","AddModuleScore5"
"603",0,"GS-20-0.8-","ssGSEA6"
"604",84,"GS-20-0.8-","JASMINE6"
"605",57,"GS-20-0.8-","AUCell6"
"606",31,"GS-20-0.8-","UCell6"
"607",94,"GS-20-0.8-","scPS6"
"608",45,"GS-20-0.8-","SCSE6"
"609",57,"GS-20-0.8-","AddModuleScore6"
"610",0,"GS-20-0.8-","ssGSEA7"
"611",94,"GS-20-0.8-","JASMINE7"
"612",54,"GS-20-0.8-","AUCell7"
"613",26,"GS-20-0.8-","UCell7"
